상호명,대표주소,네이버플레이스,이미지,지역_시도,지역_시군구,지역_읍면동,식당유형_대,식당유형_세부,주요리_대표,검색태그,네이버검색어,,
고봉산시래기,경기 고양시 일산동구 강촌로26번길 7-13 1층,https://map.naver.com/p/entry/place/1093830067,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200204_279%2F15808042349778sdIC_JPEG%2FGppP2jxKqh5gsn1tE5pDQ7wT.jpg,경기,고양시,중산동,한식,고기/구이,참홍어무침/시래기만부치미/곤드레만부치미/박대구이가마솥밥/홍우럭구이가마솥밥/다금바리구이가마솥밥/농어구이가마솥밥/시래기국밥/시래기들깨탕/시래기 소고기육개장,"한우,한식,국밥,탕,고기/구이",경기 고양시 일산동구 솥밥,,
청담한식 식사점,경기 고양시 일산동구 경의로 19 C동 104호,https://map.naver.com/p/entry/place/1066752508,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_199%2F1715055805208IjlCN_JPEG%2FIMG_0439.JPG,경기,고양시,식사동,한정식,고기/구이,법성포 보리굴비 별찬/간장게장 별찬/제주 흑돈 직화구이 별찬/명인정찬/소갈비찜 별찬/제주 옥돔구이 별찬/고등어구이 별찬/(추가메뉴)법성포 보리굴비/(추가메뉴)제주 흑돈 숯불구이/(추가메뉴)간장게장,"갈비,고기/구이,한정식",경기 고양시 일산동구 솥밥,,
잎새,경기 고양시 일산동구 무궁화로 32-12 라페스타 E동 204호,https://map.naver.com/p/entry/place/37812330,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230804_104%2F1691126652097rnmxo_JPEG%2FIMG_8481.jpg,경기,고양시,풍동,쌈밥,고기/구이,돼지 숯불 반상 (2인분이상)/잎새밥상/자연밥상/설유화밥상/제육쭈꾸미 반상/낙지 반상/평일 특선/보리굴비 / 추가요리/돼지 숯불고기 / 추가요리/소 숯불고기 / 추가요리,"낙지,쌈밥,고기/구이",경기 고양시 일산동구 솥밥,,
어라속초생선찜 생선구이 일산애니골본점,경기 고양시 일산동구 강송로113번길 7-3,https://map.naver.com/p/entry/place/1347891474,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250710_180%2F1752117636330HgGKj_JPEG%2Fimage_3154358051503494397311.jpg,경기,고양시,풍동,"해물,생선요리",해산물/회,모둠찜 2인/모둠찜 3인/모둠찜 4인/가오리찜 2인/가오리찜 3인/가오리찜 4인/코다리찜 2인/코다리찜 3인/코다리찜 4인/대구뽈찜 4인,"해산물/회,해물,생선요리",경기 고양시 덕양구 솥밥,,
참솥 벨라시타점,경기 고양시 일산동구 정발산로 24 웨스턴돔 B동 2층 213호,https://map.naver.com/p/entry/place/1077408803,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240702_20%2F1719885898155wiJIi_JPEG%2FKakaoTalk_20240702_102236093.jpg,경기,고양시,백석동,한식,고기/구이,(new)치킨스테이크솥밥/(new)꽃게순살솥밥/(new)레몬크림깐쇼새우/(new)치킨스테이크 한접시/가지튀김솥밥/명란아보카도솥밥/스테이크솥밥/전복솥밥/연어솥밥/매콤제육솥밥,"한식,고기/구이",경기 고양시 일산서구 솥밥,,
제주돗날,경기 고양시 일산동구 장항로 283 2층,https://map.naver.com/p/entry/place/1999527207,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250521_138%2F1747804101529OLD9y_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF85875.jpg,경기,고양시,장항동,"육류,고기요리",고기/구이,제주흑돼지 오겹살 (160g)/제주흑돼지 2인세트 (400g)/제주백돼지 오겹살 (160g)/제주 특수부위모듬 (500g)/제주흑돼지 근고기 (600g)/제주흑돼지 모듬 大 (900g)/제주흑돼지 목살 (160g)/제주백돼지 목살 (160g)/명품수제왕갈비 (260g)/한우 1++ 진갈비살 (130g),"한우,육류,고기요리,갈비,고기/구이",경기 고양시 일산서구 솥밥,,
한고집 백석본점,경기 고양시 일산동구 일산로427번길 10 1층,https://map.naver.com/p/entry/place/1373940383,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250422_51%2F1745320511692NAKYP_PNG%2F20250422_200330.png,경기,고양시,백석동,"육류,고기요리",고기/구이,삼겹살 초벌구이 170g/이베리코 꽃목살 초벌구이(170g)/이베리코 항정살 초벌구이 150g/갈매기 초벌구이 150g/가브리살 초벌구이 150g/진꽃갈비살/한우 투뿔9 차돌박이/일산 (고퀄)최저가 냉동삼겹살/우렁된장술밥/오모리 김치찌개,"한우,육류,고기요리,삼겹살,탕,갈비,고기/구이",경기 고양시 일산서구 솥밥,,
어뜰,경기 고양시 일산동구 일산로372번길 59 1층,https://map.naver.com/p/entry/place/1423027888,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221126_149%2F16694710729021djPC_JPEG%2F1669453115472.jpg,경기,고양시,백석동,생선구이,정식/백반,고등어제육쌈밥정식(점심특선)2인이상/가오리찜(2인-소)/생선모듬찜(2인-소)/와인숙성고등어구이/뽕잎나물가마솥밥/갈치찜(2인-소)/옥돔구이/갈치구이/임연수구이,"백반/정식,생선구이,백반,정식/백반",경기 고양시 일산서구 솥밥,,
면가일세,경기 고양시 일산동구 강송로 33 지하1층,https://map.naver.com/p/entry/place/1675915186,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240624_147%2F1719212975651Dikrq_JPEG%2F1000005520.jpg,경기,고양시,마두동,한식,면요리,곡진 코스 A/곡진 코스B/곡진 코스S (w생선찜)/곡진 코스S (w생선회)/목살석구이코스/평일 특선코스/목살석구이 세트(2인이상 주문)/갈비찜/한우불고기 1인/소고기냉채,"회,면,한우,면요리,한식,갈비",경기 고양시 일산서구 솥밥,,
어랑생선구이,경기 고양시 일산동구 백석로86번길 51 1층 8블럭,https://map.naver.com/p/entry/place/13348727,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200824_183%2F1598272832598ye1jq_JPEG%2FQdG-4pWxxkxlRh1CmEUpB5WJ.jpg,경기,고양시,장항동,생선구이,국밥/탕,고등어/갈치/갈치조림/법성포굴비/알탕,"생선구이,탕,국밥/탕",경기 고양시 일산서구 솥밥,,
다몽집 일산애니골점,"경기 고양시 일산동구 무궁화로 32-34 107,108,109호(장항동, 라페스타C)",https://map.naver.com/p/entry/place/1631727115,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200407_153%2F1586232570812DwmKT_JPEG%2F8Hor2xpp814yVfcRNmC7dIE4.jpg,경기,고양시,장항동,두부요리,면요리,청국장/하얀순두부/콩애가 한상 (2인 이상)/모두부/콩국수/얼큰순두부/코다리조림 (2인이상)/두부김치/메밀전/돼지수육 (중),"두부요리,면,면요리,순두부",경기 고양시 일산서구 솥밥,,
다몽집 일산애니골점,경기 고양시 일산동구 정발산로 38 장항동이스턴시티,https://map.naver.com/p/entry/place/2017590776,,경기,고양시,풍동,,정식/백반,,"백반/정식,백반,정식/백반",경기 고양시 일산서구 솥밥,,
청사포화덕생선구이,강원 정선군 북평면 북평양지말길 52-1 1층,https://map.naver.com/p/entry/place/1125576344,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250329_19%2F1743258423322yiWvG_JPEG%2F20250329_151431.jpg,경기,고양시,풍동,"해물,생선요리",정식/백반,고등어 정식(1인)/생선구이 2인 세트/생선구이 3인 세트/생선구이 4인 세트,"백반/정식,해물,생선요리,백반,정식/백반",경기 고양시 일산서구 솥밥,,
해오름한정식 일산본점,경기 고양시 일산동구 장진천길46번길 22-11,https://map.naver.com/p/entry/place/12889355,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240518_8%2F1716005678203GiOEq_JPEG%2FKakaoTalk_20240518_130218621_12.jpg,경기,고양시,백석동,한정식,정식/백반,런치 A/런치 B/런치 C/코스 A/코스 B/코스 C/어린이정식/단품요리,"백반/정식,백반,정식/백반,한정식",경기 고양시 일산서구 솥밥,,
참솥 백석점,경기 고양시 일산동구 능안길 21,https://map.naver.com/p/entry/place/1342981831,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260123_286%2F1769164278389LHGhs_PNG%2F1000045994.png,경기,고양시,백석동,한식,고기/구이,꽈리고추두부솥밥/장어솥밥/문어해물 솥밥/가지솥밥 할인중13000/매운가지치즈솥밥/아보카도명란솥밥/금태구이 솥밥/스테이크솥밥/소불고기솥밥/전복솥밥,"장어,한식,고기/구이",경기 고양시 덕양구 솥밥,,
설문동본갈비 직영점,경기 고양시 일산동구 위시티1로 6-27 1동 1층 104호,https://map.naver.com/p/entry/place/1989982136,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260202_163%2F1770014097123pm9tQ_JPEG%2F20260202_151036.jpg,경기,고양시,설문동,"육류,고기요리",고기/구이,"양념갈비 정식(공기밥or물/비빔)/양념 소 이동갈비 정식/우렁쌈밥 정식/직화쭈꾸미 덮밥세트/(1인 식사메뉴) 설문 왕 갈비탕/설문 해신 왕 갈비탕/++1 한우 육회 비빔밥/해물짬뽕 순두부/양념돼지갈비 한판 (1,200g)","회,한우,육류,고기요리,낙지,탕,갈비,순두부,고기/구이",경기 고양시 일산동구 솥밥,,
우리동네가든,강원 영월군 영월읍 단종로34번길 24,https://map.naver.com/p/entry/place/11689030,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20260105_45%2F1767584453994YaGAc_JPEG%2FDRQLDBU3kG_01.jpg,경기,고양시,설문동,"육류,고기요리",고기/구이,한돈 우리갈비 250g/소양념왕갈비 350g/갈비꽃살 한판 500g/꽃갈비 모듬 한판 600g/소 생/양념 갈비 한판 800g/소갈비살 한판 700g/왕갈비탕/한우 육회 200g/한돈우리갈비 정식 *평일점심특선*/소갈비 정식 *평일점심특선*,"회,한우,육류,고기요리,탕,갈비,고기/구이",경기 고양시 일산동구 솥밥,,
프롬제주,경기 고양시 일산동구 장진천길82번길 69,https://map.naver.com/p/entry/place/1134063520,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240516_93%2F17158645218666jYNO_JPEG%2FIMG_3691.jpeg,경기,고양시,풍동,"해물,생선요리",고기/구이,흑돼지 오겹살 180g/통통이 갈치조림/제주은갈치조림/제주은갈치구이/고등어조림/순살 갈치튀김/열기튀김(겨울시즌메뉴)/고등어구이/통갈치조림,"해물,생선요리,고기/구이",경기 고양시 일산동구 솥밥,,
대가가마솥순대국 애니골점,경기 고양시 일산동구 고봉로 769 2층,https://map.naver.com/p/entry/place/2090343487,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251224_91%2F1766549104312laGV9_JPEG%2FIMG_5929.jpeg,경기,고양시,풍동,"순대,순댓국",분식,순대국/순대국(특)/고기만순대국/순대만순대국/살코기순대국/얼큰순대국/모둠수육/감자탕/순대전골/홍어삼합,"순대,순댓국,분식,탕",경기 고양시 일산동구 솥밥,,
강경불고기 일산식사점,경기 고양시 일산동구 고봉로867번길 14,https://map.naver.com/p/entry/place/1250742904,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251230_162%2F1767062289912d88dk_PNG%2F1.png,경기,고양시,식사동,"육류,고기요리",고기/구이,[불향가득]강경불고기+김치찌개+무한리필쌈채소/[매콤쫄깃]매운 돼지갈비찜+계란찜+무한리필쌈채소,"육류,고기요리,탕,갈비,고기/구이",경기 고양시 일산동구 솥밥,,
남원골추어탕,경기 고양시 일산동구 애니골길 103-12,https://map.naver.com/p/entry/place/18376392,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTEyMTJfNDMg%2FMDAxNzY1NTI2NTE3MzE5.6Y2a4-c7cvb2O5PeEL3_t2STn0vkoC9evTMOwrq-ZFAg.7TqM8vRookZdpwk8XJncO9bDniITwDwU8buZnSU5nxYg.JPEG%2F1000061875.jpg.jpg,경기,고양시,풍동,한식,국밥/탕,추어탕/통추어탕/튀김/돈까스/추어만두,"한식,탕,국밥/탕",경기 고양시 일산동구 솥밥,,
훈장골 일산식사점,강원 영월군 영월읍 단종로34번길 59,https://map.naver.com/p/entry/place/38254902,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260129_178%2F1769684042644QKSbz_PNG%2F1.png,경기,고양시,식사동,"육류,고기요리",고기/구이,진 소양념갈비 180g/한방양념 한돈구이 210g/한우 설화꽃살 150g/한우 生 등심 150g/소 왕 갈비 280g/한우 등심 육회 200g/한우 육사시미 200g/[점심특선] 소 왕 갈비 정식/[점심특선] 진 소양념갈비 정식/[점심특선] 한방양념 한돈구이 정식,"회,한우,육류,고기요리,갈비,고기/구이",경기 고양시 일산동구 솥밥,,
태성추어탕,"경기 파주시 미래로 659-25 1층, 2층",https://map.naver.com/p/entry/place/37360628,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160322_119%2F14586332296335jXge_JPEG%2F176272568364_0.jpg,경기,고양시,백석동,추어탕,국밥/탕,추어탕/특추어탕/통추어탕/능이추어탕,"추어탕,탕,국밥/탕",경기 고양시 일산동구 솥밥,,
별미진미,"경기 파주시 소리천로 39 파크뷰테라스 1층 109, 110, 111, 112호",https://map.naver.com/p/entry/place/152425892,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260208_54%2F1770546100400QNAN2_PNG%2F%25BC%25B3%25BF%25B5%25BE%25F7%25BE%25C8%25B3%25BB_1.png,경기,고양시,백석동,한식,국밥/탕,간장게장 정식大 (1인)/암꽃게 양념게장 정식大(1인)/게국지 小(2인)/꽃게탕小(2인)/보리굴비정식 특大(1인),"한식,탕,국밥/탕",경기 고양시 일산서구 솥밥,,
우블리,경기 고양시 일산동구 중산로 121 . 1층,https://map.naver.com/p/entry/place/1547748989,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251029_231%2F1761734489212r9T01_JPEG%2FIMG_3029.jpeg,경기,고양시,백석동,소고기구이,한우,한우 오마카세(런치)/한우 오마카세(디너),"한우,소고기구이",경기 고양시 일산서구 솥밥,,
일영대추나무집,경기 고양시 일산동구 강송로225번길 46,https://map.naver.com/p/entry/place/1563658378,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230125_263%2F1674653989052q4OXo_JPEG%2FKakaoTalk_20230122_173856944_15.jpg,경기,고양시,장항동,한식,고기/구이,삼계탕/영양돌솥밥/제육정식/황태구이/더덕구이/콩비지정식/된장정식/대추나무집정식A/대추나무집정식B/생오겹살,"한식,탕,고기/구이",경기 고양시 일산서구 솥밥,,
원조남원골추어탕,경기 고양시 일산동구 성석로 17,https://map.naver.com/p/entry/place/105494653,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230110_264%2F16733370552597IJyn_JPEG%2F%25B0%25A1%25B0%25D4.jpg,경기,고양시,백석동,추어탕,국밥/탕,소고기해장국/솥밥추어탕/솥밥 얼큰통탕/튀김10마리,"추어탕,한우,탕,국밥/탕",경기 고양시 일산서구 솥밥,,
솔솥 일산웨스턴돔점,경기 고양시 일산동구 중앙로 1206 뉴코아 아울렛 일산점 8층,https://map.naver.com/p/entry/place/1454223872,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250626_251%2F1750936522154VQcrC_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA012.jpg,경기,고양시,장항동,한식,고기/구이,스테이크솥밥/도미관자솥밥/민물장어솥밥/연어솥밥/전복솥밥/갈치순살솥밥/치즈닭갈비솥밥/돼지고사리 솥밥/꼬막솥밥/대파차돌솥밥,"장어,한식,갈비,고기/구이",경기 고양시 일산서구 솥밥,,
장항오리,경기 고양시 일산동구 중앙로 1195 101B호,https://map.naver.com/p/entry/place/33595777,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240308_170%2F1709890475585nMTym_JPEG%2F003.jpg,경기,고양시,장항동,오리요리,고기/구이,참숯 생오리 (한 마리 1kg)/간장오리주물럭 (한 마리 1kg)/참숯 생오리 (반 마리 500g)/간장오리주물럭 (반 마리 500g)/장항훈제오리 (한 마리 1kg)/매콤오리주물럭(한 마리 1kg)/매콤오리주물럭(반 마리 500g)/능이 오리백숙/능이 닭백숙/장항오리불고기(식사류),"오리요리,고기/구이",경기 고양시 일산서구 솥밥,,
황칠 추어탕 일산본점,경기 고양시 일산동구 산두로 167-25 1층,https://map.naver.com/p/entry/place/1960918434,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260210_89%2F1770699028702eMYUL_JPEG%2F1768894363870.jpg,경기,고양시,정발산동,추어탕,국밥/탕,추어탕/우렁 추어탕/통 추어탕/단호박 치즈돈까스/추어튀김/군만두,"추어탕,탕,국밥/탕",경기 고양시 일산서구 솥밥,,
